Customer Name,Address,State,City,Zip,Active,Note,State,Prospect,Location
Whole Foods Harrison (HAR),230 Bay Place,CA,Oakland,94612,No,,CA,Yes,East Bay
Whole Foods Lafayette (LAF),3502 Mt Diablo Blvd,CA,Lafayette,94549,No,,CA,Yes,East Bay
Whole Foods Los Altos (LAT),4800 El Camino Real,CA,Los Altos,94022,No,,CA,Yes,peninsula
Whole Foods Los Gatos (LGT),15980 Los Gatos Blvd,CA,Los Gatos,95032,No,,CA,Yes,San Jose
Whole Foods Market,,,,,No,,,,
Whole Foods Mill Valley (MLV),414 Miller Ave,CA,Mill Valley,94941,No,,CA,Yes,Marin County
Whole Foods Monterey (MRY),800 Del Monte Center,CA,Monterey,93940,No,,CA,,
Whole Foods Napa (NPA),3682 Bel Aire Plaza,CA,Napa,94558,No,,CA,,
Whole Foods Noe Valley (NOE),3950 24th St,CA,San Francisco,94114,No,,CA,Yes,San Francisco
Whole Foods Novato (NOV),790 DeLong Ave,CA,Novato,94945,No,,CA,No,Marin County
Whole Foods Ocean (OCN),1150 Ocean Ave,CA,San Francisco,94112,No,,CA,Yes,San Francisco
Whole Foods Palo Alto (PAL),774 Emerson St,CA,Palo Alto,94301,No,,CA,Yes,peninsula
Whole Foods Petaluma (PET),621 E. Washington St,CA,Petaluma,94952,No,,CA,,Marin County
Whole Foods Potrero Hill (PTH),450 Rhode Island St,CA,San Francisco,94107,No,,CA,Yes,San Francisco
Whole Foods Redwood City (RED),1250 Jefferson Ave,CA,Redwood City,94063,No,,CA,Yes,peninsula
Whole Foods Reno (RNO),6139 South Virginia St,NV,Reno,89502,No,,NV,,
Whole Foods Roseville (ROS),1001 Galleria Blvd,CA,Roseville,95678,No,,CA,,
Whole Foods San Mateo (SMT),1010 Park Place,CA,San Mateo,94403,No,,CA,Yes,peninsula
Whole Foods San Rafael (SRF),340 Third St,CA,San Rafael,94901,No,,CA,Yes,Marin County
Whole Foods San Ramon (RAM),100 Sunset Dr,CA,San Ramon,94583,No,,CA,,East Bay
Whole Foods Santa Cruz (STZ),911 Soquel Ave,CA,Santa Cruz,95062,No,,CA,,
Whole Foods Santa Rosa (SRS),1181 Yulupa Ave,CA,Santa Rosa,95405,No,,CA,,Marin County
Whole Foods Sebastopol (SEB),6910 McKinley St,CA,Sebastopol,95472,No,,CA,,Marin County
Whole Foods Soma (SOM),399 4th St,CA,San Francisco,94107,No,,CA,Yes,San Francisco
Whole Foods Sonoma (SNM),201 West Napa St,CA,Sonoma,95476,No,,CA,,Marin County
Whole Foods Stevens Creek (STC),20955 Stevens Creek Blvd,CA,Cupertino,95014,No,,CA,Yes,San Jose
Whole Foods Walnut Creek,,,Walnut Creek,,No,,,,
WHOLESOME CHOICE MARKET                 ,18040 CULVER DR.,CA,IRVINE              ,92612,No,No order for more than 4 months,CA,,
Wiley's Hayfork Market,Southside Main St,CA,Hayfork,96041,No,,CA,,
Williams Shop 'N Save,421 7Th St,CA,Williams,95987,No,,CA,,
Wine & Wall,30 Steuart Street,CA,San Francisco,94105,No,,CA,,San Francisco
Wine Exchange,1500 E Village Way Suite 2364,CA,Orange,92865,No,,CA,,
Wine woot,21481 8th St East,ca,Sonoma,95476,No,,CA,,Marin County
Wine-Woot,,,,,No,,,,
Winthrop Red Apple,920 Highway 20,WA,Winthrop,98862,No,,WA,,
WOLFE S MARKET,160 W FOOTHILL BLVD,CA,CLAREMONT,91711,No,No order for more than 4 months,CA,,
Woodland Grove Gallery,215 Robert Coffin Road,IL,Long Grove,60047,No,,IL,,
WOODLAND MARKET,735 COLLEGE AVE,CA,KENTFIELD,94904,No,No order for more than 4 months,CA,,Marin County
Worton's Foresthill Groc,23140 Foresthill Rd,CA,Foresthill,95631,No,,CA,,
Wray's Meadowbrook,7200 W. Nob Hill #1,WA,Yakima,98908,No,,WA,,
Wrays Chalet,5605 Summitview,WA,Yakima,98908,No,,WA,,
Wrays Southgate,401 West Nob Hill Boulevard,WA,Yakima,98902,No,,WA,,
Wrigley Supermarket,34 N Euclid Ave,CA,National City,91950,No,,CA,,
YIGO PAY-LESS SUPERMARKET,525 CHALAN PALE RAMON HA,GU,YIGO,96929,No,No order for more than 7 months,GU,,
Young S Marketplace,3030 Brundage Lane,CA,Bakersfield,93304,No,,CA,,
YOUR LOCAL MARKET,410 BELLEVUE WAY NE,WA,BELLEVUE,98004,No,No order for more than 7 months,WA,,
Your Marketplace,849 Commerce Avenue,WA,Longview,98632,No,,WA,,
Yukon Traders,100 Alstrom Street,AK,St. Marys,99658,No,,AK,,
Zillah Food Center,145  First Avenue,WA,Zillah,98953,No,,WA,,
Zinc Cafe & Market,3222 East Pacific Coast Hwy,CA,Corona Del Mar,92625,No,,CA,,
Zingerman's Mail Order,620 Phoenix Dr,MI,Ann Arbor,48108-2202,No,,,,
ZombieRunner,429 S. California Ave.,CA,Palo Alto,94306,No,,CA,,peninsula
ZUPANS MARKET - BELMONT,3301 SE BELMONT,OR,PORTLAND,97214,No,No order for more than 4 months,OR,No,
ZUPANS MARKET -MACADAM VIL,7221 SW MACADAM,OR,PORTLAND,97219,No,No order for more than 4 months,OR,,
ZUPANS MARKET-LAKE GROVE                ,16380 BOONES FERRY ROAD,OR,LAKE OSWEGO         ,97035,No,No order for more than 4 months,OR,,
ZUPANS MARKET-W BURNSIDE,2340 W BURNSIDE,OR,PORTLAND,97210,No,No order for more than 4 months,OR,,
